epoch,accuracy,loss,val_accuracy,val_loss
66,0.0506538450717926,3.257956027984619,0.04006410390138626,3.258007049560547
67,0.05111538618803024,3.2579543590545654,0.04006410390138626,3.2580068111419678
68,0.05069230869412422,3.257953643798828,0.0416666679084301,3.2580058574676514
69,0.05088461562991142,3.2579522132873535,0.04006410390138626,3.2580058574676514
70,0.0506538450717926,3.257951259613037,0.0416666679084301,3.258005380630493
71,0.050999999046325684,3.2579519748687744,0.0416666679084301,3.258004903793335
72,0.05076923221349716,3.257950782775879,0.0416666679084301,3.2580041885375977
73,0.05080769211053848,3.257950782775879,0.0416666679084301,3.2580041885375977
74,0.05030769109725952,3.2579479217529297,0.0416666679084301,3.2580034732818604
75,0.051076922565698624,3.2579495906829834,0.0416666679084301,3.2580032348632812
76,0.05069230869412422,3.2579476833343506,0.0416666679084301,3.258002758026123
77,0.05088461562991142,3.2579495906829834,0.0416666679084301,3.258002281188965
78,0.05073076859116554,3.257949113845825,0.0416666679084301,3.258002281188965
79,0.05076923221349716,3.257946491241455,0.0416666679084301,3.2580015659332275
80,0.051076922565698624,3.2579476833343506,0.0416666679084301,3.2580015659332275
81,0.051230769604444504,3.2579450607299805,0.0416666679084301,3.258000612258911
82,0.0510384626686573,3.2579452991485596,0.0416666679084301,3.258000612258911
83,0.051346153020858765,3.2579450607299805,0.0416666679084301,3.258000135421753
84,0.051423076540231705,3.257943868637085,0.04326923191547394,3.2579996585845947
85,0.05111538618803024,3.2579433917999268,0.04326923191547394,3.2579994201660156
86,0.051153846085071564,3.257943868637085,0.0416666679084301,3.257998466491699
87,0.051423076540231705,3.257941961288452,0.0416666679084301,3.257998466491699
88,0.051730770617723465,3.2579431533813477,0.0416666679084301,3.257997989654541
89,0.05188461393117905,3.2579410076141357,0.0416666679084301,3.257997512817383
90,0.05188461393117905,3.2579405307769775,0.0416666679084301,3.257997512817383
91,0.051807694137096405,3.2579426765441895,0.0416666679084301,3.2579972743988037
92,0.051846154034137726,3.257941722869873,0.04326923191547394,3.2579970359802246
93,0.051923077553510666,3.2579402923583984,0.04326923191547394,3.2579965591430664
94,0.05203846096992493,3.2579386234283447,0.04326923191547394,3.257996082305908
95,0.05196153745055199,3.2579386234283447,0.04326923191547394,3.257996082305908
96,0.05203846096992493,3.2579405307769775,0.04326923191547394,3.257996082305908
97,0.05211538448929787,3.2579379081726074,0.0416666679084301,3.257995367050171
98,0.05203846096992493,3.2579379081726074,0.04006410390138626,3.257995367050171
99,0.051923077553510666,3.25793719291687,0.04006410390138626,3.257995128631592
100,0.052076924592256546,3.2579362392425537,0.04006410390138626,3.257995367050171
101,0.051846154034137726,3.2579345703125,0.04006410390138626,3.257995128631592
102,0.051923077553510666,3.257934808731079,0.03846153989434242,3.2579948902130127
103,0.051923077553510666,3.2579352855682373,0.04006410390138626,3.2579948902130127
104,0.051807694137096405,3.2579345703125,0.04006410390138626,3.2579948902130127
105,0.05188461393117905,3.257934808731079,0.04006410390138626,3.2579944133758545
106,0.051500000059604645,3.257932424545288,0.04006410390138626,3.2579939365386963
107,0.051769230514764786,3.257929801940918,0.03846153989434242,3.2579939365386963
108,0.051538459956645966,3.257932186126709,0.03846153989434242,3.2579939365386963
109,0.05188461393117905,3.2579309940338135,0.036858975887298584,3.257993459701538
